ConsolidationSleep	day_seed101.md	0	0	0	64.0118	86400.8	YES
ConsolidationSleep	day_seed202.md	0	0	0	64.0117	86400.7	YES
ConsolidationSleep	gentler_hour_seed101.md	0	0	0	7.25695	3604.98	YES
ConsolidationSleep	gentler_hour_seed202.md	0	0	0	7.2541	3603.48	YES
ConsolidationSleep	match_seed101.md	0	0	0	0.0498111	20.94	YES
ConsolidationSleep	match_seed202.md	0	0	0	0.0480313	20.16	YES
ConsolidationSleep	smooth_seed101.md	0	0	0	0.0115671	15.6	YES
ConsolidationSleep	smooth_seed202.md	0	0	0	0.0115378	15.54	YES
