ThresholdSLA	day_seed101.md	0	0	0	64.0118	86400.8	YES
ThresholdSLA	day_seed202.md	0	0	0	64.0117	86400.7	YES
ThresholdSLA	gentler_hour_seed101.md	0	0	0	7.25628	3604.98	YES
ThresholdSLA	gentler_hour_seed202.md	0	0	0	7.25402	3603.48	YES
ThresholdSLA	match_seed101.md	0	0	0	0.0496331	20.94	YES
ThresholdSLA	match_seed202.md	0	0	0	0.0478657	20.16	YES
ThresholdSLA	smooth_seed101.md	0	0	0	0.0115671	15.6	YES
ThresholdSLA	smooth_seed202.md	0	0	0	0.0115378	15.54	YES
