AdaptiveHybrid	day_seed101.md	0	0	0	64.0118	86400.8	YES
AdaptiveHybrid	day_seed202.md	0	0	0	64.0117	86400.7	YES
AdaptiveHybrid	gentler_hour_seed101.md	0	0	0	7.25703	3604.98	YES
AdaptiveHybrid	gentler_hour_seed202.md	0	0	0	7.25427	3603.48	YES
AdaptiveHybrid	match_seed101.md	0	0	0	0.0506208	21.3	YES
AdaptiveHybrid	match_seed202.md	0	0	0	0.047638	19.86	YES
AdaptiveHybrid	smooth_seed101.md	0	0	0	0.0115671	15.6	YES
AdaptiveHybrid	smooth_seed202.md	0	0	0	0.0115378	15.54	YES
