ConservativeSpread	match.md	0	0	0	0.0506302	21.24	YES
ConservativeSpread	day.md	0	0	0	64.1455	86400.7	YES
ConservativeSpread	gentler_hour.md	0	0	0	7.25969	3603.48	YES
ConservativeSpread	smooth.md	0	0	0	0.0121098	16.32	YES
