Greedy	match.md	0	0	0	0.0506302	21.24	YES
Greedy	day.md	0	0	0	64.1455	86400.7	YES
Greedy	gentler_hour.md	0	0	0	7.25969	3603.48	YES
Greedy	smooth.md	0	0	0	0.0121098	16.32	YES
