3	ThresholdSLA	Input.md	0	0	0	YES
3	ThresholdSLA	Input_burst_stress.md	0	4.87013	0	YES
3	ThresholdSLA	Input_low_intensity.md	0	0	0	YES
3	ThresholdSLA	Input_memory_pressure.md	0	0	0	YES
3	ThresholdSLA	Input_heterogeneous_mix.md	0	0	0	YES
3	ThresholdSLA	Input_contrast_tradeoff.md	0	0	0	YES
3	ThresholdSLA	match.md	124	NA	NA	NO
3	ThresholdSLA	day.md	124	NA	NA	NO
3	ThresholdSLA	gentler_hour.md	124	NA	NA	NO
3	ThresholdSLA	smooth.md	0	0	0	YES
3	ThresholdSLA	spike_nefarious.md	124	NA	NA	NO
